Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR14722031,2021-06-03 21:37:04,2021-06-03 21:13:23,3683058,1112283516,3683058,302,478,,https://sra-download.ncbi.nlm.nih.gov/traces/sra78/SRR/014376/SRR14722031,SRX11059075,FEN_360_Ramalina_americana_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126147,SAMN19302681,simple,86786,Ramalina americana,FEN_360_Ramalina_americana_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,845A7C9E3067C053D495C56297009E8D,24963F3FB5706879C2EE33E261C6C246
SRR14722030,2021-06-03 21:25:31,2021-06-03 21:11:22,821607,248125314,821607,302,108,,https://sra-download.ncbi.nlm.nih.gov/traces/sra50/SRR/014376/SRR14722030,SRX11059076,FEN_361_Parmelia_squarrosa_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126150,SAMN19302682,simple,164164,Parmelia squarrosa,FEN_361_Parmelia_squarrosa_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,4764ECAC469CD6F3022F5D9BABE8625A,DB5ECA2DC87C03A3F3A7A32951BC4782
SRR14722028,2021-06-03 21:25:31,2021-06-03 21:12:12,2498586,754572972,2498586,302,327,,https://sra-download.ncbi.nlm.nih.gov/traces/sra51/SRR/014376/SRR14722028,SRX11059078,FEN_362_Parmotrema_reticulatum_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126151,SAMN19302683,simple,172642,Parmotrema reticulatum,FEN_362_Parmotrema_reticulatum_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,6C42F1E9F0E51EDD7B3E6800B4D35C85,B534DCEC0D14DEC36A68E81E88D47B63
SRR14722027,2021-06-03 21:37:04,2021-06-03 21:13:32,4170303,1259431506,4170303,302,544,,https://sra-download.ncbi.nlm.nih.gov/traces/sra48/SRR/014376/SRR14722027,SRX11059079,FEN_363_Ahtiana_aurescens_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126152,SAMN19302684,simple,513561,Ahtiana aurescens,FEN_363_Ahtiana_aurescens_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,D5CD44743FDDA153A7A4F51020C6B9A2,6C6157AC7BABCB98CA5A9F5753331731
SRR14722026,2021-06-03 21:37:04,2021-06-03 21:13:54,4558065,1376535630,4558065,302,599,,https://sra-download.ncbi.nlm.nih.gov/traces/sra79/SRR/014376/SRR14722026,SRX11059080,FEN_364_Tuckermanopsis_ciliaris_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126153,SAMN19302685,simple,404712,Tuckermannopsis ciliaris,FEN_364_Tuckermanopsis_ciliaris_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,0936D34400C2CEB917755B119C8B7C0A,91F15FA9BA2C98F624F9295A5D4BE582
SRR14722025,2021-06-03 21:25:31,2021-06-03 21:11:17,386130,116611260,386130,302,49,,https://sra-download.ncbi.nlm.nih.gov/traces/sra0/SRR/014376/SRR14722025,SRX11059081,FEN_365_Collema_conglomeratum_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126155,SAMN19302686,simple,586061,Enchylium conglomeratum,FEN_365_Collema_conglomeratum_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,14EFBB55AA3FB7403BBB34B64D878362,360223532E7944F4C2F4E0AA3369ECC2
SRR14722024,2021-06-03 21:37:04,2021-06-03 21:13:37,5309921,1603596142,5309921,302,698,,https://sra-download.ncbi.nlm.nih.gov/traces/sra48/SRR/014376/SRR14722024,SRX11059082,FEN_366_Dermiscellum_oulocheilum_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126154,SAMN19302687,simple,2840210,Dermiscellum oulocheilum,FEN_366_Dermiscellum_oulocheilum_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,128EB9A7A6731E1907CF26C9F2682E7F,3EE52991259AFCA064B83CEE2EC69971
SRR14722023,2021-06-03 21:37:04,2021-06-03 21:13:27,4602723,1390022346,4602723,302,611,,https://sra-download.ncbi.nlm.nih.gov/traces/sra58/SRR/014376/SRR14722023,SRX11059083,FEN_367_Usnea_ceratina_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126156,SAMN19302688,simple,142670,Usnea ceratina,FEN_367_Usnea_ceratina_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,29D8C5E28999CF88670697AA253B4BED,00AF30653DF4CC7D1221ED3A0D38737B
SRR14722022,2021-06-05 11:02:40,2021-06-05 10:02:56,3719872,1123401344,3719872,302,499,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/014376/SRR14722022,SRX11059084,FEN_368_Usnea_subgracilis_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126157,SAMN19302689,simple,2250278,Usnea subgracilis,FEN_368_Usnea_subgracilis_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,35A54C5EC6703E090203AB7D875F4483,E1C70E2D23BFB6EED5BB4A28C67B1E9A
SRR14722021,2021-06-03 21:25:31,2021-06-03 21:12:32,3666622,1107319844,3666622,302,475,,https://sra-download.ncbi.nlm.nih.gov/traces/sra58/SRR/014376/SRR14722021,SRX11059085,FEN_369_Parmotrema_perlatum_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126158,SAMN19302690,simple,172635,Parmotrema perlatum,FEN_369_Parmotrema_perlatum_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,EAEFD2F6CC9B8E78686B5C34502A750C,E3CBC1632F3EB009D0684DD3A7C545FF
SRR14722020,2021-06-05 08:07:03,2021-06-05 07:58:05,3333406,1006688612,3333406,302,428,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/014376/SRR14722020,SRX11059086,FEN_370_Parmotrema_critinum_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126159,SAMN19302691,simple,237040,Parmotrema crinitum,FEN_370_Parmotrema_critinum_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,88DDBA4B7CB644DF5F5F057F0D887944,6EDABA781F40A1498F7B8CB1912ECEC5
SRR14722019,2021-06-03 21:37:04,2021-06-03 21:12:59,4407486,1331060772,4407486,302,577,,https://sra-download.ncbi.nlm.nih.gov/traces/sra30/SRR/014376/SRR14722019,SRX11059087,FEN_371_Dendriscocaulon_intricatulum_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126160,SAMN19302692,simple,2840197,Dendriscocaulon intricatulum,FEN_371_Dendriscocaulon_intricatulum_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,943CF7F27069CEB58CE23A6307C51DC1,C95F86B0ED7EBFE753CBE88D0B85916E
SRR14722017,2021-06-05 11:02:40,2021-06-05 10:05:07,4903815,1480952130,4903815,302,637,,https://sra-download.ncbi.nlm.nih.gov/traces/sra77/SRR/014376/SRR14722017,SRX11059089,FEN_372_Heterodermia_squamulosa_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126163,SAMN19302693,simple,2294038,Heterodermia squamulosa,FEN_372_Heterodermia_squamulosa_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,15F2E239C817DD48C6A2B4F26B299AA5,60AA8857B5B1C5C8C15BABB90E3DB2A9
SRR14722016,2021-06-03 21:25:31,2021-06-03 21:11:47,2596780,784227560,2596780,302,338,,https://sra-download.ncbi.nlm.nih.gov/traces/sra14/SRR/014376/SRR14722016,SRX11059090,FEN_373_Umbilicaria_mammulata_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126162,SAMN19302694,simple,161685,Umbilicaria mammulata,FEN_373_Umbilicaria_mammulata_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,BD6DE02CC1009350BB7917B855154CF0,A4154ACF74035D17640EFBE5979C2ACB
SRR14722015,2021-06-03 21:37:04,2021-06-03 21:12:49,3832914,1157540028,3832914,302,494,,https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/014376/SRR14722015,SRX11059091,FEN_374_Leptogium_corticola_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126164,SAMN19302695,simple,586073,Leptogium corticola,FEN_374_Leptogium_corticola_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,942C463C2C561F45B9331C03C95C6511,092BA7C04445F7F9EE78DFA40C487799
SRR14722014,2021-06-03 21:37:04,2021-06-03 21:12:51,5075644,1532844488,5075644,302,655,,https://sra-download.ncbi.nlm.nih.gov/traces/sra28/SRR/014376/SRR14722014,SRX11059092,FEN_375_Hypotrachyna_minarum_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126165,SAMN19302696,simple,1709391,Hypotrachyna minarum,FEN_375_Hypotrachyna_minarum_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,4FCD8724D882B08363B4E3750858F906,32354D114B46A5ECB7749A0C7F9CB9BE
SRR14722013,2021-06-03 21:37:04,2021-06-03 21:13:57,5091127,1537520354,5091127,302,671,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/014376/SRR14722013,SRX11059093,FEN_376_Biatora_pontica_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126166,SAMN19302697,simple,1399639,Biatora pontica,FEN_376_Biatora_pontica_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,41098AEDB1C7337B97B2619E2C5B3245,5DDFC8B314930F4472F4DBA79FD5D232
SRR14722012,2021-06-03 21:37:04,2021-06-03 21:12:40,3396548,1025757496,3396548,302,447,,https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/014376/SRR14722012,SRX11059094,FEN_377_Conotrema_urceolatum_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126167,SAMN19302698,simple,292186,Stictis urceolatum,FEN_377_Conotrema_urceolatum_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,472F48C6FFFC7105A67BF2C48194A4DA,B7CA3B6E8C6509E186C36A74803BA9F7
SRR14722011,2021-06-03 21:25:31,2021-06-03 21:10:09,137523,41531946,137523,302,17,,https://sra-download.ncbi.nlm.nih.gov/traces/sra59/SRR/014376/SRR14722011,SRX11059095,FEN_378_Biatora_longispora_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126168,SAMN19302699,simple,1399631,Biatora longispora,FEN_378_Biatora_longispora_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,017F29D0886FDA9EE87E0246765416E9,4EDCFCF3FEB8DA225E932876AE75F71A
SRR14722010,2021-06-05 11:02:40,2021-06-05 10:02:26,2764521,834885342,2764521,302,360,,https://sra-download.ncbi.nlm.nih.gov/traces/sra49/SRR/014376/SRR14722010,SRX11059096,FEN_379_Pertusaria_propinqua_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126169,SAMN19302700,simple,2283411,Pertusaria propinqua,FEN_379_Pertusaria_propinqua_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,505C614F36300D57AD0A937BCC131D20,26CF176CA45031FC2769EA05E0170B7F
SRR14722009,2021-06-05 08:40:27,2021-06-05 08:03:27,4699391,1419216082,4699391,302,614,,https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/014376/SRR14722009,SRX11059097,FEN_380_Cladonia_apodocarpa_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126170,SAMN19302701,simple,195755,Cladonia apodocarpa,FEN_380_Cladonia_apodocarpa_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,BB0F7038BB9EC07CD1483AC46E62BB22,4A68D165A63589F28A726F46F6E9A5B3
SRR14722008,2021-06-03 21:25:31,2021-06-03 21:12:36,3315042,1001142684,3315042,302,425,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/014376/SRR14722008,SRX11059098,FEN_381_Sticta_fragillinata_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126171,SAMN19302702,simple,221521,Sticta fragilinata,FEN_381_Sticta_fragillinata_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,E6D52DCF89E3C3DD92A5C8E75D100CF1,C2BFF2DDDBD0A3B377692AFD88EBB6B5
SRR14722006,2021-06-03 21:25:31,2021-06-03 21:11:32,3431698,1036372796,3431698,302,446,,https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/014376/SRR14722006,SRX11059100,FEN_382_Cetrelia_olivetorum_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126172,SAMN19302703,simple,180479,Cetrelia olivetorum,FEN_382_Cetrelia_olivetorum_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,1E9192F51FF043BB8C0B9C53FAA5584E,D4A46A9AD08DEDA35D389F2439BB3A90
SRR14722005,2021-06-03 21:25:31,2021-06-03 21:12:31,3778380,1141070760,3778380,302,491,,https://sra-download.ncbi.nlm.nih.gov/traces/sra62/SRR/014376/SRR14722005,SRX11059101,FEN_383_Heterodermia_neglecta_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126174,SAMN19302704,simple,2093908,Heterodermia neglecta,FEN_383_Heterodermia_neglecta_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,84D893B5FE472D0ABE50627BD2974E3D,AD94B241BEBFA3C794EAF1B56E2EF2FC
SRR14722004,2021-06-03 21:25:31,2021-06-03 21:12:02,2701742,815926084,2701742,302,358,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/014376/SRR14722004,SRX11059102,FEN_384_Cetrelia_chicitae_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126175,SAMN19302705,simple,180477,Cetrelia chicitae,FEN_384_Cetrelia_chicitae_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,E9FE133B11E04874D463F3C64EC17D91,407CF1158AB173585EF74A0A100CD44A
SRR14722003,2021-06-03 21:37:04,2021-06-03 21:12:57,3680647,1111555394,3680647,302,484,,https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/014376/SRR14722003,SRX11059103,FEN_385_Ramalina_culbersoniorum_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126176,SAMN19302706,simple,86787,Ramalina culbersoniorum,FEN_385_Ramalina_culbersoniorum_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,71374E8906421898B3350D100E9880A3,6599E2E1DEE021C8ECB8924F236FD8D5
SRR14722002,2021-06-03 21:25:31,2021-06-03 21:12:36,3401307,1027194714,3401307,302,447,,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/014376/SRR14722002,SRX11059104,FEN_386_Hypotrachyna_lividescens_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126177,SAMN19302707,simple,2050963,Hypotrachyna lividescens,FEN_386_Hypotrachyna_lividescens_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,BDB4EFB80EAC4D0C51D18B40033BFF19,D582543571ECBC7E081B14061AE0B81B
SRR14722001,2021-06-03 21:25:31,2021-06-03 21:10:36,1173911,354521122,1173911,302,152,,https://sra-download.ncbi.nlm.nih.gov/traces/sra74/SRR/014376/SRR14722001,SRX11059105,FEN_387_Bacidia_sorediata_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126178,SAMN19302708,simple,1885590,Bacidia sorediata,FEN_387_Bacidia_sorediata_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,B32B11E088A406493F5CC56C6F555357,6AC4C4B8A05FABA583E4D5E315C95BB4
SRR14722000,2021-06-05 09:26:24,2021-06-05 09:01:31,2859059,863435818,2859059,302,374,,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/014376/SRR14722000,SRX11059106,FEN_388_Parmotrema_mellissii_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126179,SAMN19302709,simple,2086305,Parmotrema mellissii,FEN_388_Parmotrema_mellissii_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,E3D14F7671536E71CC2EF1E2DF25DAE0,EBE054C222F4CC2CA2435F9F97ADB77E
SRR14721999,2021-06-03 21:25:31,2021-06-03 21:12:30,4075314,1230744828,4075314,302,534,,https://sra-download.ncbi.nlm.nih.gov/traces/sra79/SRR/014376/SRR14721999,SRX11059107,FEN_389_Ochrolechia_trochophora_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126180,SAMN19302710,simple,394536,Ochrolechia trochophora,FEN_389_Ochrolechia_trochophora_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,E3164E7E1D023E3654785C19CA6A90A1,ECEF4A87CC68256062AD3CB5FD5E5FB5
SRR14721998,2021-06-03 21:37:05,2021-06-03 21:12:40,3420657,1033038414,3420657,302,440,,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRR/014376/SRR14721998,SRX11059108,FEN_390_Lepraria_normandinoides_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126181,SAMN19302711,simple,1225177,Lepraria normandinoides,FEN_390_Lepraria_normandinoides_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,09A711635B10B7C091AA1503E9A90BFB,1AE0B993118F490531D1B43A12A6B874
SRR14721997,2021-06-03 21:25:31,2021-06-03 21:11:49,2881137,870103374,2881137,302,378,,https://sra-download.ncbi.nlm.nih.gov/traces/sra77/SRR/014376/SRR14721997,SRX11059109,FEN_391_Parmotrema_simulans_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126182,SAMN19302712,simple,2840240,Parmotrema simulans,FEN_391_Parmotrema_simulans_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,344B6A7634AB7BF29F39B370B5FD4F41,C18E197D4FF08CC7F0A1AD366105DFF8
SRR14721995,2021-06-03 21:25:31,2021-06-03 21:11:45,3360962,1015010524,3360962,302,446,,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/014376/SRR14721995,SRX11059111,FEN_392_Lepra_amara_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126184,SAMN19302713,simple,1986327,Lepra amara,FEN_392_Lepra_amara_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,6A0140FB66C5D88C60D50BAB19D83943,0C378500E2960E605E6A2DEE83FAA505
SRR14721994,2021-06-05 11:02:40,2021-06-05 10:01:37,971329,293341358,971329,302,126,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/014376/SRR14721994,SRX11059112,FEN_393_Lecanora_nothocaesiella_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126185,SAMN19302714,simple,2841865,Bacidia sp. Lendemer_48883_NY-3033306,FEN_393_Lecanora_nothocaesiella_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,301DE02439B1D0684F1C5BC8653F0345,A5666E1148474E57F4192850A2AD5A28
SRR14721993,2021-06-03 21:25:31,2021-06-03 21:11:51,2840633,857871166,2840633,302,375,,https://sra-download.ncbi.nlm.nih.gov/traces/sra79/SRR/014376/SRR14721993,SRX11059113,FEN_394_Unknown_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126186,SAMN19302715,simple,2841866,fungal sp. Lendemer_48835_NY-3720155,FEN_394_Unknown_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,689B1B8805D107A5D428ECB4A7B2A01C,EFC7E6735F41B5ED702228E513AC8563
SRR14721992,2021-06-03 21:25:31,2021-06-03 21:10:55,2095305,632782110,2095305,302,272,,https://sra-download.ncbi.nlm.nih.gov/traces/sra24/SRR/014376/SRR14721992,SRX11059114,FEN_395_Flavoparmelia_baltimorensis_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126187,SAMN19302716,simple,286319,Flavoparmelia baltimorensis,FEN_395_Flavoparmelia_baltimorensis_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,BC1DAC04944FF3633473583182DB16DF,072F33981BC50AD5D38F4DD3BDD7A4E3
SRR14721991,2021-06-03 21:25:31,2021-06-03 21:12:06,3580392,1081278384,3580392,302,461,,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/014376/SRR14721991,SRX11059115,FEN_396_Rinodina_sp_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126188,SAMN19302717,simple,2840261,Rinodina dolichospora,FEN_396_Rinodina_sp_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,5B0C9911860DF538A4DF80D894388715,2FFB149EA1F6C02EBF203AB450A63754
SRR14721990,2021-06-03 21:25:31,2021-06-03 21:12:04,5543180,1674040360,5543180,302,709,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/014376/SRR14721990,SRX11059116,FEN_397_Myelochroa_obsessa_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126190,SAMN19302718,simple,205639,Pyxine sorediata,FEN_397_Myelochroa_obsessa_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,195F9E0BD2499967792F7A6EBF096532,20D0B1F5B550CB441122A6FCC3A6CE8A
