Genome	metagenome	breadth	read_count	size.x	depth_cov	fasta	size.y	BUSCO_lineage	lineage	BAT_euk	bat_bacteria	Lichen.metagenomes	lineage_broad	putative_role
private_T1894_metawrap_bin.12	SRR14722094	75.56	61938	5040762	1.53592849652493	private_T1894_metawrap_bin.12.fa	5040762	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Usnea strigosa	bacteria_other	bacteria_other
private_T1894_metawrap_bin.12	SRR14722116	64.82	48151	5040762	1.19404070257632	private_T1894_metawrap_bin.12.fa	5040762	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Usnea subscabrosa	bacteria_other	bacteria_other
private_T1894_metawrap_bin.12	SRR14722119	56.19	34908	5040762	0.865642932556625	private_T1894_metawrap_bin.12.fa	5040762	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Cladonia grayi	bacteria_other	bacteria_other
private_T1894_metawrap_bin.12	SRR14722128	68.5	56977	5040762	1.41290642168783	private_T1894_metawrap_bin.12.fa	5040762	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Lecidella sp. Lendemer_46226_NY-2606722	bacteria_other	bacteria_other
private_T1894_metawrap_bin.12	SRR14722130	87.48	121111	5040762	3.00329097069054	private_T1894_metawrap_bin.12.fa	5040762	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Parmotrema hypotropum	bacteria_other	bacteria_other
private_T1894_metawrap_bin.12	SRR14722160	52.28	31103	5040762	0.771287158568486	private_T1894_metawrap_bin.12.fa	5040762	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Herteliana schuyleriana	bacteria_other	bacteria_other
private_T1894_metawrap_bin.12	SRR14722165	54.38	32458	5040762	0.804888229200268	private_T1894_metawrap_bin.12.fa	5040762	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Rhizocarpon subgeminatum	bacteria_other	bacteria_other
private_T1894_metawrap_bin.12	SRR14722168	56.54	40620	5040762	1.0072881838103	private_T1894_metawrap_bin.12.fa	5040762	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Parmotrema stuppeum	bacteria_other	bacteria_other
private_T1894_metawrap_bin.12	SRR14722170	50.83	35703	5040762	0.885357213849811	private_T1894_metawrap_bin.12.fa	5040762	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Cladonia rangiferina	bacteria_other	bacteria_other
private_T1894_metawrap_bin.12	SRR14722188	93.26	215143	5040762	5.33508128334565	private_T1894_metawrap_bin.12.fa	5040762	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Xylographa vitiligo	bacteria_other	bacteria_other
private_T1894_metawrap_bin.12	SRR14722229	92.77	184478	5040762	4.574655577867	private_T1894_metawrap_bin.12.fa	5040762	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Lecidea roseotincta	bacteria_other	bacteria_other
private_T1894_metawrap_bin.12	SRR14722231	77.85	69884	5040762	1.73297211810437	private_T1894_metawrap_bin.12.fa	5040762	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Lecanora masana	bacteria_other	bacteria_other
private_T1894_metawrap_bin.12	SRR14722232	91.32	158776	5040762	3.93730154290165	private_T1894_metawrap_bin.12.fa	5040762	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Lecanora rugosella	bacteria_other	bacteria_other
private_T1894_metawrap_bin.12	SRR14722291	60.1	45864	5040762	1.13732804683101	private_T1894_metawrap_bin.12.fa	5040762	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Tuckermannopsis ciliaris	bacteria_other	bacteria_other
private_T1894_metawrap_bin.12	SRR14722299	54.37	40006	5040762	0.992062311214059	private_T1894_metawrap_bin.12.fa	5040762	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Cladonia squamosa	bacteria_other	bacteria_other
private_T1894_metawrap_bin.12	T1868	84.44	93774	5040762	2.32539247042411	private_T1894_metawrap_bin.12.fa	5040762	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Ptychographa_xylographoides	bacteria_other	bacteria_other
private_T1894_metawrap_bin.12	T1888	60.6	68049	5040762	1.68746808518236	private_T1894_metawrap_bin.12.fa	5040762	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Puttea_exsequens	bacteria_other	bacteria_other
private_T1894_metawrap_bin.12	T1894	99.82	674951	5040762	16.737325626562	private_T1894_metawrap_bin.12.fa	5040762	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Lecidea_scabridula	bacteria_other	bacteria_other
private_T1894_metawrap_bin.12	T1904	97.49	764086	5040762	18.9476809260187	private_T1894_metawrap_bin.12.fa	5040762	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Toensbergia_leucococca	bacteria_other	bacteria_other
private_T1894_metawrap_bin.12	T1914	88.13	105900	5040762	2.62609105528093	private_T1894_metawrap_bin.12.fa	5040762	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Mycoblastus_sanguinarius	bacteria_other	bacteria_other
private_T1894_metawrap_bin.12	T1916	96.32	530376	5040762	13.1521781825843	private_T1894_metawrap_bin.12.fa	5040762	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Thelotrema_lepadinum	bacteria_other	bacteria_other
private_T1894_metawrap_bin.12	TS1974	97.54	298337	5040762	7.39811262662272	private_T1894_metawrap_bin.12.fa	5040762	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Imshaugia aleurites	bacteria_other	bacteria_other
private_T1894_metawrap_bin.12	X15	69.96	53134	5040762	1.31760832985172	private_T1894_metawrap_bin.12.fa	5040762	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Schaereria_dolodes	bacteria_other	bacteria_other
private_T1894_metawrap_bin.12	X3	66.48	49336	5040762	1.22342614073031	private_T1894_metawrap_bin.12.fa	5040762	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Platismatia glauca	bacteria_other	bacteria_other
private_T1894_metawrap_bin.10	SRR14722150	53.29	77934	4461858	2.18333931738751	private_T1894_metawrap_bin.10.fa	4461858	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__BOG-908;s__	Cladonia arbuscula	bacteria_other	bacteria_other
private_T1894_metawrap_bin.10	T1868	72.86	74161	4461858	2.07763783607636	private_T1894_metawrap_bin.10.fa	4461858	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__BOG-908;s__	Ptychographa_xylographoides	bacteria_other	bacteria_other
private_T1894_metawrap_bin.10	T1894	99.99	1228268	4461858	34.4102165510422	private_T1894_metawrap_bin.10.fa	4461858	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__BOG-908;s__	Lecidea_scabridula	bacteria_other	bacteria_other
private_T1894_metawrap_bin.10	T1916	97.28	666597	4461858	18.6748715445449	private_T1894_metawrap_bin.10.fa	4461858	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__BOG-908;s__	Thelotrema_lepadinum	bacteria_other	bacteria_other
private_T1894_metawrap_bin.11	SRR14722059	60.01	36352	4173490	1.08877701875409	private_T1894_metawrap_bin.11.fa	4173490	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__BOG-908;s__	Tuckermannopsis ciliaris	bacteria_other	bacteria_other
private_T1894_metawrap_bin.11	SRR14722116	63.86	78656	4173490	2.35582210571967	private_T1894_metawrap_bin.11.fa	4173490	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__BOG-908;s__	Usnea subscabrosa	bacteria_other	bacteria_other
private_T1894_metawrap_bin.11	SRR14722128	63.82	46230	4173490	1.38463252577579	private_T1894_metawrap_bin.11.fa	4173490	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__BOG-908;s__	Lecidella sp. Lendemer_46226_NY-2606722	bacteria_other	bacteria_other
private_T1894_metawrap_bin.11	SRR14722159	74.82	65272	4173490	1.95495855986237	private_T1894_metawrap_bin.11.fa	4173490	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__BOG-908;s__	Ochrolechia arborea	bacteria_other	bacteria_other
private_T1894_metawrap_bin.11	T1894	99.88	1826988	4173490	54.7200304780891	private_T1894_metawrap_bin.11.fa	4173490	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__BOG-908;s__	Lecidea_scabridula	bacteria_other	bacteria_other
private_T1894_metawrap_bin.11	TS1974	69.23	47746	4173490	1.43003816949364	private_T1894_metawrap_bin.11.fa	4173490	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__BOG-908;s__	Imshaugia aleurites	bacteria_other	bacteria_other
public_SRR14721978_concoct_merged.0	SRR14721978	99.4	4609279	25185608	22.876552156295	public_SRR14721978_concoct_merged.0.fa	25185608	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546	leotiomyceta	NA	Arthonia rubella	Fungi	mycobiont
public_SRR14722176_metabat2_bin.14	SRR14722176	99.91	6978782	23205678	37.5919958037856	public_SRR14722176_metabat2_bin.14.fa	23205678	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881	OSLEUM clade	NA	Xanthocarpia feracissima	Fungi	mycobiont
public_SRR14722176_metabat2_bin.14	SRR14722188	99.71	3486259	23205678	18.779127030893	public_SRR14722176_metabat2_bin.14.fa	23205678	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881	OSLEUM clade	NA	Xylographa vitiligo	Fungi	mycobiont
public_SRR14722124_metabat2_bin.8	SRR14722124	99.96	11067145	32856029	42.1046963709461	public_SRR14722124_metabat2_bin.8.fa	32856029	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881;388435;5197;157822;78060;112415	Letharia	NA	Melanelia culbersonii	Fungi	mycobiont
public_SRR11456914_concoct_merged.0	SRR11456914	99.98	217655035	72131769	377.183032555322	public_SRR11456914_concoct_merged.0.fa	72131769	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881	OSLEUM clade	NA	Peltigera extenuata	Fungi	mycobiont
public_SRR14722143_metabat2_bin.4	SRR14722143	99.91	2168666	21986266	12.3296629814267	public_SRR14722143_metabat2_bin.4.fa	21986266	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546	leotiomyceta	NA	Zwackhia viridis	Fungi	mycobiont
public_SRR14722078_metawrap_bin.6	SRR14722078	99.79	206867	3687719	7.01202423503526	public_SRR14722078_metawrap_bin.6.fa	3687719	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Acidisphaera;s__	Lecanora oreinoides	bacteria_other	bacteria_other
public_SRR14722078_metawrap_bin.6	SRR14722086	55.19	58551	3687719	1.98466179228949	public_SRR14722078_metawrap_bin.6.fa	3687719	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Acidisphaera;s__	fungal sp. Tripp_6058_COLO-L-0051364	bacteria_other	bacteria_other
public_SRR14722078_metawrap_bin.4	SRR14722078	99.82	788503	5795825	17.0058404109855	public_SRR14722078_metawrap_bin.4.fa	5795825	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__DTNP01;s__	Lecanora oreinoides	bacteria_other	bacteria_other
public_SRR14722078_metawrap_bin.4	SRR14722086	81.76	97732	5795825	2.10781036349441	public_SRR14722078_metawrap_bin.4.fa	5795825	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__DTNP01;s__	fungal sp. Tripp_6058_COLO-L-0051364	bacteria_other	bacteria_other
public_SRR14722078_metawrap_bin.4	SRR14722090	56.54	145140	5795825	3.13027049643493	public_SRR14722078_metawrap_bin.4.fa	5795825	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__DTNP01;s__	Acarospora sp. Tripp_6053_NY-2858381	bacteria_other	bacteria_other
public_SRR14722078_metawrap_bin.4	SRR14722092	50.72	69306	5795825	1.49473974800826	public_SRR14722078_metawrap_bin.4.fa	5795825	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__DTNP01;s__	Chrysothrix susquehannensis	bacteria_other	bacteria_other
public_SRR14722078_metawrap_bin.4	SRR14722098	51.93	92158	5795825	1.98759451846804	public_SRR14722078_metawrap_bin.4.fa	5795825	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__DTNP01;s__	Acarospora sinopica	bacteria_other	bacteria_other
public_SRR14722078_metawrap_bin.4	SRR14722106	71.25	63602	5795825	1.37172016063287	public_SRR14722078_metawrap_bin.4.fa	5795825	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__DTNP01;s__	Flavoparmelia baltimorensis	bacteria_other	bacteria_other
public_SRR14722078_metawrap_bin.4	SRR14722156	79.54	81552	5795825	1.7588522772858	public_SRR14722078_metawrap_bin.4.fa	5795825	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__DTNP01;s__	Melanelia stygia	bacteria_other	bacteria_other
public_SRR14722078_metawrap_bin.4	SRR14722167	66.35	50215	5795825	1.08299940043048	public_SRR14722078_metawrap_bin.4.fa	5795825	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__DTNP01;s__	Dimelaena oreina	bacteria_other	bacteria_other
public_SRR14722078_metawrap_bin.2	SRR14722078	99.75	147406	4282270	4.30279968334552	public_SRR14722078_metawrap_bin.2.fa	4282270	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__Dictyobacter;s__	Lecanora oreinoides	bacteria_other	bacteria_other
public_SRR14722078_metawrap_bin.2	SRR14722106	93.75	108377	4282270	3.1635382635845	public_SRR14722078_metawrap_bin.2.fa	4282270	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__Dictyobacter;s__	Flavoparmelia baltimorensis	bacteria_other	bacteria_other
public_SRR14722078_metawrap_bin.2	SRR14722156	81.84	60137	4282270	1.75540659510026	public_SRR14722078_metawrap_bin.2.fa	4282270	NA	NA	NA	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__Dictyobacter;s__	Melanelia stygia	bacteria_other	bacteria_other
public_SRR14722078_metawrap_bin.1	SRR14721998	64.78	116933	6575357	2.2229401384594	public_SRR14722078_metawrap_bin.1.fa	6575357	NA	NA	NA	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Bog-532;s__	Lepraria normandinoides	bacteria_other	bacteria_other
public_SRR14722078_metawrap_bin.1	SRR14722063	57.5	88217	6575357	1.6770382201301	public_SRR14722078_metawrap_bin.1.fa	6575357	NA	NA	NA	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Bog-532;s__	Parmelia squarrosa	bacteria_other	bacteria_other
public_SRR14722078_metawrap_bin.1	SRR14722068	64.55	124044	6575357	2.35812291256581	public_SRR14722078_metawrap_bin.1.fa	6575357	NA	NA	NA	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Bog-532;s__	Parmotrema neotropicum	bacteria_other	bacteria_other
public_SRR14722078_metawrap_bin.1	SRR14722077	55.45	88612	6575357	1.6845473181152	public_SRR14722078_metawrap_bin.1.fa	6575357	NA	NA	NA	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Bog-532;s__	Parmotrema reticulatum	bacteria_other	bacteria_other
public_SRR14722078_metawrap_bin.1	SRR14722078	99.82	642285	6575357	12.210078479389	public_SRR14722078_metawrap_bin.1.fa	6575357	NA	NA	NA	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Bog-532;s__	Lecanora oreinoides	bacteria_other	bacteria_other
public_SRR14722078_metawrap_bin.1	SRR14722105	66.73	72065	6575357	1.36998264885085	public_SRR14722078_metawrap_bin.1.fa	6575357	NA	NA	NA	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Bog-532;s__	Buellia spuria	bacteria_other	bacteria_other
public_SRR14722078_metawrap_bin.1	SRR14722106	82.43	159434	6575357	3.0309000712813	public_SRR14722078_metawrap_bin.1.fa	6575357	NA	NA	NA	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Bog-532;s__	Flavoparmelia baltimorensis	bacteria_other	bacteria_other
public_SRR14722078_metawrap_bin.1	SRR14722156	81.38	121738	6575357	2.31428498863256	public_SRR14722078_metawrap_bin.1.fa	6575357	NA	NA	NA	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Bog-532;s__	Melanelia stygia	bacteria_other	bacteria_other
public_SRR14722078_metawrap_bin.1	SRR14722163	51.76	43858	6575357	0.833757011216273	public_SRR14722078_metawrap_bin.1.fa	6575357	NA	NA	NA	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Bog-532;s__	Tephromela atra	bacteria_other	bacteria_other
public_SRR14722078_metawrap_bin.1	SRR14722219	50.82	61465	6575357	1.16847267760519	public_SRR14722078_metawrap_bin.1.fa	6575357	NA	NA	NA	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Bog-532;s__	Hypotrachyna sp. JCL-2020a	bacteria_other	bacteria_other
public_SRR1531569_concoct_bin.26	SRR1531569	99.65	70233817	22991615	381.844734482549	public_SRR1531569_concoct_bin.26.fa	22991615	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546	leotiomyceta	NA	Peltula cylindrica	Fungi	mycobiont
public_SRR12240174_metawrap_bin.3	SRR12240174	99.92	285024	3139418	11.3486002819631	public_SRR12240174_metawrap_bin.3.fa	3139418	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__	Xanthoparmelia neocumberlandia	bacteria_other	bacteria_other
public_SRR12240174_metawrap_bin.3	SRR12240175	51.58	21605	3139418	0.860231100159329	public_SRR12240174_metawrap_bin.3.fa	3139418	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__	Xanthoparmelia neocumberlandia	bacteria_other	bacteria_other
public_SRR12240174_metawrap_bin.2	SRR12240174	99.86	252053	5125473	6.14706681705279	public_SRR12240174_metawrap_bin.2.fa	5125473	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	Xanthoparmelia neocumberlandia	bacteria_other	bacteria_other
public_SRR12240174_metawrap_bin.2	SRR12240177	62.86	65577	5125473	1.59929142149417	public_SRR12240174_metawrap_bin.2.fa	5125473	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	Xanthoparmelia maricopensis	bacteria_other	bacteria_other
public_SRR12240174_metawrap_bin.1	SRR12240174	99.86	200203	3167584	7.90046136108782	public_SRR12240174_metawrap_bin.1.fa	3167584	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__;s__	Xanthoparmelia neocumberlandia	bacteria_other	bacteria_other
private_X4_concoct_bin.17	X4	99.93	15724459	26109501	75.2813075592674	private_X4_concoct_bin.17.fa	26109501	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881	OSLEUM clade	NA	Pectenia plumbea	Fungi	mycobiont
public_SRR14722312_concoct_bin.10	SRR14722312	99.87	2866609	22566314	15.8788061266895	public_SRR14722312_concoct_bin.10.fa	22566314	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881;388435;5197;157822;78060;112415	Letharia	NA	Protoblastenia rupestris	Fungi	mycobiont
public_SRR14722039_metabat2_bin.7	SRR14722039	99.95	2680110	23178609	14.4535744142369	public_SRR14722039_metabat2_bin.7.fa	23178609	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881	OSLEUM clade	NA	Trapeliopsis flexuosa	Fungi	mycobiont
