querry,reference,alignment_length,similarity_errors,ref_coverage,querry_coverage,ani,reference_length,querry_length,alignment_coverage,primary_cluster
private_VT19_concoct_bin.7.fa,public_SRR14722118_metabat2_bin.5.fa,10003911,1372393,0.32441646,0.24880147,0.86281437,30836631,40208408,0.3244164707876162,122
private_VT19_concoct_bin.7.fa,public_SRR14722124_metabat2_bin.8.fa,8000377,1177025,0.24349798,0.19897273,0.8528788,32856029,40208408,0.24349798936444816,122
private_VT19_concoct_bin.7.fa,public_SRR14722129_metabat2_bin.3.fa,10350505,1445146,0.3279558,0.2574214,0.86037916,31560669,40208408,0.32795581741312263,122
private_VT19_concoct_bin.7.fa,public_SRR14722132_metabat2_bin.8.fa,8108657,1173229,0.2675082,0.2016657,0.8553116,30311807,40208408,0.2675082023318504,122
private_VT19_concoct_bin.7.fa,public_SRR14722140_metabat2_bin.5.fa,8452520,1227711,0.30253074,0.21021773,0.85475206,27939376,40208408,0.3025307365490196,122
private_VT19_concoct_bin.7.fa,public_SRR14722291_concoct_bin.3.fa,7955234,1175019,0.23671061,0.19785002,0.8522961,33607426,40208408,0.23671060080590522,122
private_VT19_concoct_bin.7.fa,public_SRR13125477_concoct_bin.14.fa,6368172,977180,0.20890482,0.15837911,0.8465525,30483605,40208408,0.208904819492314,122
private_VT19_concoct_bin.7.fa,private_GTX0161_concoct_merged.0.fa,24294791,1922557,0.42601702,0.60422164,0.9208655,57027747,40208408,0.6042216593106596,122
private_VT19_concoct_bin.7.fa,private_TS1974_concoct_bin.10.fa,8772300,1292767,0.2608987,0.21817079,0.8526308,33623393,40208408,0.2608987141779534,122
private_VT19_concoct_bin.7.fa,private_X12_concoct_bin.4.fa,24464557,1709874,0.7746619,0.6084438,0.93010813,31580949,40208408,0.7746618697240542,122
private_VT19_concoct_bin.7.fa,private_VT2_concoct_bin.17.fa,7608358,1139376,0.1959255,0.18922307,0.8502468,38832912,40208408,0.19592550772396364,122
private_VT19_concoct_bin.7.fa,private_VT1_metabat2_bin.10.fa,9104397,1319158,0.27831504,0.22643018,0.8551076,32712560,40208408,0.2783150263996459,122
private_VT19_concoct_bin.7.fa,private_VT12_concoct_bin.10.fa,7755130,1155355,0.21851313,0.19287334,0.8510206,35490453,40208408,0.21851313084113072,122
private_VT19_concoct_bin.7.fa,private_VT15_metabat2_bin.1.fa,8820669,1289700,0.2321125,0.21937375,0.8537866,38001697,40208408,0.23211250276533704,122
private_VT19_concoct_bin.7.fa,private_VT19_concoct_bin.7.fa,40202626,260,0.9998562,0.9998562,0.9999935,40208408,40208408,0.9998561992307679,122
private_VT19_concoct_bin.7.fa,private_VT22_concoct_bin.7.fa,10834574,1464701,0.38386053,0.2694604,0.8648123,28225289,40208408,0.3838605160074712,122
private_VT19_concoct_bin.7.fa,private_VT26_concoct_bin.9.fa,9526320,1364974,0.27911958,0.23692358,0.8567155,34129889,40208408,0.27911957170443774,122
private_VT19_concoct_bin.7.fa,private_VT31_metabat2_bin.4.fa,12191252,1637462,0.3478101,0.30320156,0.8656855,35051463,40208408,0.34781007571638306,122
private_VT19_concoct_bin.7.fa,private_VT33_concoct_bin.0.fa,9299819,1342093,0.25666332,0.2312904,0.8556861,36233533,40208408,0.2566633234468193,122
private_VT19_concoct_bin.7.fa,private_VT38_concoct_bin.3.fa,9330270,1304734,0.36350918,0.23204774,0.8601612,25667219,40208408,0.3635091904580703,122
private_VT19_concoct_bin.7.fa,private_X1_concoct_bin.13.fa,10177307,1442551,0.29175517,0.2531139,0.85825807,34883038,40208408,0.2917551791217267,122
private_VT19_concoct_bin.7.fa,private_X10_concoct_bin.0.fa,7081161,1069454,0.22345053,0.17611144,0.84897196,31690061,40208408,0.22345053232936346,122
private_VT19_concoct_bin.7.fa,private_X14_concoct_bin.2.fa,10096047,1432908,0.2816992,0.25109294,0.8580724,35839814,40208408,0.28169920189875985,122
private_VT19_concoct_bin.7.fa,private_X3_concoct_bin.10.fa,9186898,1331926,0.28147155,0.22848201,0.855019,32638814,40208408,0.2814715632743273,122
private_VT19_concoct_bin.7.fa,private_X7_concoct_bin.1.fa,10143232,1438750,0.2875877,0.25226644,0.8581566,35270049,40208408,0.28758769232217396,122
private_VT19_concoct_bin.7.fa,private_X9_concoct_bin.20.fa,9302958,1335741,0.28131542,0.23136847,0.8564176,33069491,40208408,0.2813154275643372,122
private_VT22_concoct_bin.7.fa,public_SRR7232214_concoct_bin.6.fa,10069952,1393064,0.3347112,0.35677055,0.8616613,30085495,28225289,0.35677055423595483,122
private_VT22_concoct_bin.7.fa,public_SRR7232213_concoct_bin.1.fa,10182544,1411190,0.32411513,0.36075962,0.86141086,31416443,28225289,0.36075960107972677,122
private_VT22_concoct_bin.7.fa,public_SRR7232212_metabat2_bin.5.fa,9740495,1349913,0.3354078,0.34509814,0.8614123,29040754,28225289,0.3450981493936165,122
private_VT22_concoct_bin.7.fa,public_SRR7232211_concoct_bin.3.fa,10321869,1434088,0.3194845,0.36569577,0.8610631,32307886,28225289,0.3656957772868154,122
private_VT22_concoct_bin.7.fa,public_SRR5808930_metabat2_bin.9.fa,7161511,1073970,0.19722882,0.25372675,0.85003585,36310671,28225289,0.25372675546386786,122
private_VT22_concoct_bin.7.fa,public_SRR5808932_concoct_bin.35.fa,9815004,1367439,0.3274786,0.34773794,0.86067873,29971438,28225289,0.34773794521643336,122
private_VT22_concoct_bin.7.fa,public_SRR14721985_metabat2_bin.4.fa,6902481,1018888,0.23595375,0.24454953,0.85238814,29253534,28225289,0.24454952436448038,122
private_VT22_concoct_bin.7.fa,public_SRR14721996_metabat2_bin.8.fa,8493218,1220554,0.2430208,0.3009081,0.85629076,34948523,28225289,0.3009080969906101,122
private_VT22_concoct_bin.7.fa,public_SRR14722007_metabat2_bin.10.fa,7944696,1154703,0.26118684,0.28147438,0.85465735,30417672,28225289,0.2814743898636432,122
private_VT22_concoct_bin.7.fa,public_SRR14722026_metabat2_bin.4.fa,7171594,1065716,0.20920637,0.254084,0.85139763,34279999,28225289,0.25408398829857864,122
private_VT22_concoct_bin.7.fa,public_SRR14722033_concoct_bin.2.fa,9349919,1318445,0.2997709,0.33126035,0.85898864,31190216,28225289,0.3312603459968116,122
private_VT22_concoct_bin.7.fa,public_SRR14722118_metabat2_bin.5.fa,8820703,1233419,0.28604627,0.31251064,0.86016774,30836631,28225289,0.3125106354092601,122
private_VT22_concoct_bin.7.fa,public_SRR14722124_metabat2_bin.8.fa,7284760,1082827,0.2217176,0.25809336,0.8513572,32856029,28225289,0.25809337151516853,122
private_VT22_concoct_bin.7.fa,public_SRR14722129_metabat2_bin.3.fa,9317929,1314073,0.29523864,0.33012697,0.8589737,31560669,28225289,0.3301269652190275,122
private_VT22_concoct_bin.7.fa,public_SRR14722132_metabat2_bin.8.fa,7285970,1065196,0.2403674,0.25813624,0.8538018,30311807,28225289,0.25813624087250264,122
private_VT22_concoct_bin.7.fa,public_SRR14722140_metabat2_bin.5.fa,7673191,1123741,0.27463716,0.27185518,0.8535497,27939376,28225289,0.27463716440911207,122
private_VT22_concoct_bin.7.fa,public_SRR14722291_concoct_bin.3.fa,7096921,1054004,0.21117121,0.25143838,0.8514843,33607426,28225289,0.251438382083528,122
private_VT22_concoct_bin.7.fa,public_SRR13125477_concoct_bin.14.fa,5863302,906104,0.1923428,0.20773222,0.84546185,30483605,28225289,0.20773222198008318,122
private_VT22_concoct_bin.7.fa,private_GTX0161_concoct_merged.0.fa,9880581,1356450,0.17325918,0.3500613,0.86271554,57027747,28225289,0.35006128723783836,122
private_VT22_concoct_bin.7.fa,private_TS1974_concoct_bin.10.fa,7884336,1168680,0.2344896,0.2793359,0.8517719,33623393,28225289,0.2793358820878681,122
private_VT22_concoct_bin.7.fa,private_X12_concoct_bin.4.fa,9611697,1323956,0.30435112,0.34053493,0.86225575,31580949,28225289,0.3405349365953348,122
private_VT22_concoct_bin.7.fa,private_VT2_concoct_bin.17.fa,6753985,1019651,0.17392425,0.23928842,0.8490297,38832912,28225289,0.23928842677217582,122
private_VT22_concoct_bin.7.fa,private_VT1_metabat2_bin.10.fa,8234055,1200492,0.25170928,0.29172614,0.85420406,32712560,28225289,0.2917261538048379,122
private_VT22_concoct_bin.7.fa,private_VT12_concoct_bin.10.fa,7010674,1054627,0.1975369,0.24838272,0.84956837,35490453,28225289,0.24838271806534912,122
private_VT22_concoct_bin.7.fa,private_VT15_metabat2_bin.1.fa,7839945,1154231,0.20630513,0.27776316,0.85277563,38001697,28225289,0.2777631435412406,122
private_VT22_concoct_bin.7.fa,private_VT19_concoct_bin.7.fa,10825975,1463686,0.26924655,0.38355586,0.86479867,40208408,28225289,0.3835558601366314,122
private_VT22_concoct_bin.7.fa,private_VT22_concoct_bin.7.fa,28219409,140,0.9997917,0.9997917,0.99999505,28225289,28225289,0.9997916761808887,122
private_VT22_concoct_bin.7.fa,private_VT26_concoct_bin.9.fa,8577014,1238164,0.25130507,0.30387694,0.8556416,34129889,28225289,0.30387692398827165,122
private_VT22_concoct_bin.7.fa,private_VT31_metabat2_bin.4.fa,10591018,1443910,0.30215624,0.3752315,0.86366653,35051463,28225289,0.37523151667286736,122
private_VT22_concoct_bin.7.fa,private_VT33_concoct_bin.0.fa,8620365,1252440,0.23791124,0.30541283,0.8547115,36233533,28225289,0.30541281614512433,122
private_VT22_concoct_bin.7.fa,private_VT38_concoct_bin.3.fa,8873937,1249706,0.34573036,0.31439668,0.8591712,25667219,28225289,0.34573036525694506,122
private_VT22_concoct_bin.7.fa,private_X1_concoct_bin.13.fa,9030247,1288528,0.25887215,0.3199346,0.85730976,34883038,28225289,0.31993461608134466,122
private_VT22_concoct_bin.7.fa,private_X10_concoct_bin.0.fa,6478632,983292,0.20443735,0.22953288,0.84822536,31690061,28225289,0.22953288449942885,122
private_VT22_concoct_bin.7.fa,private_X14_concoct_bin.2.fa,8998611,1292834,0.2510786,0.31881377,0.8563296,35839814,28225289,0.3188137772477724,122
private_VT22_concoct_bin.7.fa,private_X3_concoct_bin.10.fa,8283262,1208508,0.25378564,0.29346952,0.85410243,32638814,28225289,0.2934695194794994,122
private_VT22_concoct_bin.7.fa,private_X7_concoct_bin.1.fa,9005882,1285048,0.25534078,0.31907138,0.8573101,35270049,28225289,0.31907138311320743,122
private_VT22_concoct_bin.7.fa,private_X9_concoct_bin.20.fa,8390067,1211141,0.25371018,0.29725355,0.85564584,33069491,28225289,0.2972535374217072,122
private_VT26_concoct_bin.9.fa,public_SRR7232214_concoct_bin.6.fa,10791687,1490277,0.35870066,0.31619462,0.8619051,30085495,34129889,0.35870066289419533,122
private_VT26_concoct_bin.9.fa,public_SRR7232213_concoct_bin.1.fa,10966326,1516147,0.34906325,0.3213115,0.86174524,31416443,34129889,0.34906325964400237,122
private_VT26_concoct_bin.9.fa,public_SRR7232212_metabat2_bin.5.fa,10489954,1452949,0.36121494,0.30735388,0.8614914,29040754,34129889,0.3612149326425891,122
private_VT26_concoct_bin.9.fa,public_SRR7232211_concoct_bin.3.fa,10986866,1522214,0.34006763,0.32191333,0.8614515,32307886,34129889,0.34006762311839284,122
private_VT26_concoct_bin.9.fa,public_SRR5808930_metabat2_bin.9.fa,16322312,1988872,0.44951832,0.478241,0.8781501,36310671,34129889,0.4782409928142456,122
private_VT26_concoct_bin.9.fa,public_SRR5808932_concoct_bin.35.fa,11367220,1551859,0.3792684,0.33305764,0.86347944,29971438,34129889,0.3792684221557871,122
private_VT26_concoct_bin.9.fa,public_SRR14721985_metabat2_bin.4.fa,7564585,1112679,0.25858706,0.22164106,0.85290945,29253534,34129889,0.2585870479785451,122
private_VT26_concoct_bin.9.fa,public_SRR14721996_metabat2_bin.8.fa,10016946,1416727,0.28662002,0.29349482,0.858567,34948523,34129889,0.2934948308797605,122
private_VT26_concoct_bin.9.fa,public_SRR14722007_metabat2_bin.10.fa,8745509,1267994,0.2875141,0.25624195,0.855012,30417672,34129889,0.28751408063049666,122
private_VT26_concoct_bin.9.fa,public_SRR14722026_metabat2_bin.4.fa,8528901,1251458,0.24880108,0.24989536,0.85326856,34279999,34129889,0.24989536297642223,122
private_VT26_concoct_bin.9.fa,public_SRR14722033_concoct_bin.2.fa,10720493,1489386,0.34371334,0.31410864,0.8610711,31190216,34129889,0.3437133298467699,122
private_VT26_concoct_bin.9.fa,public_SRR14722118_metabat2_bin.5.fa,8011418,1176566,0.25980198,0.2347332,0.85313886,30836631,34129889,0.25980198679940103,122
private_VT26_concoct_bin.9.fa,public_SRR14722124_metabat2_bin.8.fa,8598484,1260246,0.26170185,0.25193414,0.8534339,32856029,34129889,0.2617018629975034,122
private_VT26_concoct_bin.9.fa,public_SRR14722129_metabat2_bin.3.fa,10735975,1489788,0.34016943,0.31456226,0.861234,31560669,34129889,0.34016943683925077,122
private_VT26_concoct_bin.9.fa,public_SRR14722132_metabat2_bin.8.fa,8042226,1174595,0.2653166,0.23563586,0.8539465,30311807,34129889,0.2653166140837463,122
private_VT26_concoct_bin.9.fa,public_SRR14722140_metabat2_bin.5.fa,8414972,1231420,0.30118683,0.24655727,0.8536632,27939376,34129889,0.3011868267924094,122
private_VT26_concoct_bin.9.fa,public_SRR14722291_concoct_bin.3.fa,8477106,1243823,0.25223908,0.24837779,0.8532727,33607426,34129889,0.2522390735904618,122
private_VT26_concoct_bin.9.fa,public_SRR13125477_concoct_bin.14.fa,6544471,1008247,0.21468823,0.1917519,0.8459391,30483605,34129889,0.21468822339090143,122
private_VT26_concoct_bin.9.fa,private_GTX0161_concoct_merged.0.fa,8699131,1260996,0.15254208,0.25488308,0.8550435,57027747,34129889,0.2548830733085595,122
private_VT26_concoct_bin.9.fa,private_TS1974_concoct_bin.10.fa,8557073,1264322,0.25449762,0.2507208,0.8522483,33623393,34129889,0.25449760528332166,122
private_VT26_concoct_bin.9.fa,private_X12_concoct_bin.4.fa,8166256,1188853,0.25858173,0.23926993,0.8544188,31580949,34129889,0.25858171646456857,122
private_VT26_concoct_bin.9.fa,private_VT2_concoct_bin.17.fa,8021870,1192938,0.20657401,0.23503944,0.8512893,38832912,34129889,0.23503944006381033,122
private_VT26_concoct_bin.9.fa,private_VT1_metabat2_bin.10.fa,9095561,1323321,0.2780449,0.26649842,0.8545091,32712560,34129889,0.2780449160811627,122
private_VT26_concoct_bin.9.fa,private_VT12_concoct_bin.10.fa,8333427,1231122,0.23480757,0.24416801,0.852267,35490453,34129889,0.24416800769554217,122
private_VT26_concoct_bin.9.fa,private_VT15_metabat2_bin.1.fa,9322492,1355830,0.24531779,0.27314743,0.8545636,38001697,34129889,0.27314744563042676,122
private_VT26_concoct_bin.9.fa,private_VT19_concoct_bin.7.fa,9489681,1358824,0.23601235,0.27804604,0.85681033,40208408,34129889,0.27804605517468867,122
private_VT26_concoct_bin.9.fa,private_VT22_concoct_bin.7.fa,8555578,1234473,0.30311745,0.250677,0.85571134,28225289,34129889,0.3031174632082598,122
private_VT26_concoct_bin.9.fa,private_VT26_concoct_bin.9.fa,33988229,420,0.9958494,0.9958494,0.99998766,34129889,34129889,0.9958493858564849,122
private_VT26_concoct_bin.9.fa,private_VT31_metabat2_bin.4.fa,9532618,1371329,0.27196065,0.2793041,0.85614353,35051463,34129889,0.2793041020438127,122
private_VT26_concoct_bin.9.fa,private_VT33_concoct_bin.0.fa,10006843,1434923,0.2761763,0.29319882,0.8566058,36233533,34129889,0.29319881468117287,122
private_VT26_concoct_bin.9.fa,private_VT38_concoct_bin.3.fa,8942922,1263880,0.34841803,0.2620261,0.8586726,25667219,34129889,0.3484180346924223,122
private_VT26_concoct_bin.9.fa,private_X1_concoct_bin.13.fa,9987375,1428233,0.28631034,0.2926284,0.8569962,34883038,34129889,0.29262840555971337,122
private_VT26_concoct_bin.9.fa,private_X10_concoct_bin.0.fa,6903213,1045794,0.21783528,0.20226298,0.8485062,31690061,34129889,0.2178352701813985,122
private_VT26_concoct_bin.9.fa,private_X14_concoct_bin.2.fa,10653120,1502227,0.2972426,0.31213462,0.85898715,35839814,34129889,0.31213462194383346,122
private_VT26_concoct_bin.9.fa,private_X3_concoct_bin.10.fa,9141748,1329947,0.28008825,0.26785168,0.8545194,32638814,34129889,0.2800882409514022,122
private_VT26_concoct_bin.9.fa,private_X7_concoct_bin.1.fa,9953603,1423836,0.2822112,0.29163888,0.8569527,35270049,34129889,0.29163889164714246,122
private_VT26_concoct_bin.9.fa,private_X9_concoct_bin.20.fa,27979188,1084217,0.84607255,0.8197855,0.9612492,33069491,34129889,0.8460725325345951,122
private_VT31_metabat2_bin.4.fa,public_SRR7232214_concoct_bin.6.fa,11036501,1523254,0.36683795,0.31486562,0.8619804,30085495,35051463,0.3668379396782403,122
private_VT31_metabat2_bin.4.fa,public_SRR7232213_concoct_bin.1.fa,11210457,1549794,0.35683405,0.3198285,0.8617546,31416443,35051463,0.35683406297778525,122
private_VT31_metabat2_bin.4.fa,public_SRR7232212_metabat2_bin.5.fa,10606104,1467753,0.3652145,0.30258662,0.86161244,29040754,35051463,0.3652144844448598,122
private_VT31_metabat2_bin.4.fa,public_SRR7232211_concoct_bin.3.fa,11244910,1556837,0.34805465,0.32081142,0.8615518,32307886,35051463,0.34805465142473263,122
private_VT31_metabat2_bin.4.fa,public_SRR5808930_metabat2_bin.9.fa,8033704,1195387,0.22124912,0.2291974,0.8512035,36310671,35051463,0.2291973946993311,122
private_VT31_metabat2_bin.4.fa,public_SRR5808932_concoct_bin.35.fa,11032089,1530995,0.36808676,0.31473976,0.86122346,29971438,35051463,0.3680867431185651,122
private_VT31_metabat2_bin.4.fa,public_SRR14721985_metabat2_bin.4.fa,7978755,1166373,0.27274498,0.22762972,0.85381514,29253534,35051463,0.27274499552771986,122
private_VT31_metabat2_bin.4.fa,public_SRR14721996_metabat2_bin.8.fa,9799884,1394449,0.2804091,0.2795856,0.8577076,34948523,35051463,0.2804091034118953,122
private_VT31_metabat2_bin.4.fa,public_SRR14722007_metabat2_bin.10.fa,8948826,1292960,0.29419824,0.25530535,0.85551625,30417672,35051463,0.29419825422537266,122
private_VT31_metabat2_bin.4.fa,public_SRR14722026_metabat2_bin.4.fa,8398738,1236705,0.24500403,0.23961163,0.8527511,34279999,35051463,0.2450040328180873,122
private_VT31_metabat2_bin.4.fa,public_SRR14722033_concoct_bin.2.fa,10534970,1482897,0.33776522,0.30055723,0.85924053,31190216,35051463,0.3377652145788282,122
private_VT31_metabat2_bin.4.fa,public_SRR14722118_metabat2_bin.5.fa,14222528,1757664,0.46122184,0.40576133,0.8764169,30836631,35051463,0.46122185007823974,122
private_VT31_metabat2_bin.4.fa,public_SRR14722124_metabat2_bin.8.fa,8240925,1214483,0.25081927,0.2351093,0.8526278,32856029,35051463,0.2508192636426027,122
private_VT31_metabat2_bin.4.fa,public_SRR14722129_metabat2_bin.3.fa,10509190,1477428,0.33298376,0.29982173,0.8594156,31560669,35051463,0.3329837526574611,122
private_VT31_metabat2_bin.4.fa,public_SRR14722132_metabat2_bin.8.fa,8093116,1175334,0.2669955,0.23089239,0.85477364,30311807,35051463,0.26699549782696885,122
private_VT31_metabat2_bin.4.fa,public_SRR14722140_metabat2_bin.5.fa,8517528,1244272,0.3048575,0.24300064,0.8539163,27939376,35051463,0.3048574885852855,122
private_VT31_metabat2_bin.4.fa,public_SRR14722291_concoct_bin.3.fa,8291557,1221991,0.246718,0.2365538,0.8526223,33607426,35051463,0.24671800214631134,122
private_VT31_metabat2_bin.4.fa,public_SRR13125477_concoct_bin.14.fa,6392381,989886,0.20969899,0.1823713,0.84514594,30483605,35051463,0.20969898409325274,122
private_VT31_metabat2_bin.4.fa,private_GTX0161_concoct_merged.0.fa,11086330,1510152,0.19440238,0.31628722,0.8637825,57027747,35051463,0.3162872260139327,122
private_VT31_metabat2_bin.4.fa,private_TS1974_concoct_bin.10.fa,9021460,1322730,0.26830903,0.25737756,0.8533796,33623393,35051463,0.268309031155779,122
private_VT31_metabat2_bin.4.fa,private_X12_concoct_bin.4.fa,10464958,1432745,0.33136934,0.2985598,0.8630912,31580949,35051463,0.33136933282150577,122
private_VT31_metabat2_bin.4.fa,private_VT2_concoct_bin.17.fa,7687549,1150603,0.19796479,0.21932177,0.85032904,38832912,35051463,0.2193217726746527,122
private_VT31_metabat2_bin.4.fa,private_VT1_metabat2_bin.10.fa,9272434,1345823,0.2834518,0.26453772,0.8548576,32712560,35051463,0.2834517995534437,122
private_VT31_metabat2_bin.4.fa,private_VT12_concoct_bin.10.fa,8162030,1214253,0.22997819,0.23285846,0.8512315,35490453,35051463,0.23285846870357452,122
private_VT31_metabat2_bin.4.fa,private_VT15_metabat2_bin.1.fa,9024163,1316247,0.23746736,0.25745466,0.85414195,38001697,35051463,0.2574546745737831,122
private_VT31_metabat2_bin.4.fa,private_VT19_concoct_bin.7.fa,12197994,1638249,0.30336922,0.34800243,0.86569524,40208408,35051463,0.3480024214681139,122
private_VT31_metabat2_bin.4.fa,private_VT22_concoct_bin.7.fa,10597158,1444699,0.37544906,0.30233142,0.86367106,28225289,35051463,0.37544905208942236,122
