Gene.ID	family	Genome	class
NOSTOCSRR14722145_02839	GT4	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_02840	GT26	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_02923	GT26	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_03026	GT4	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_03174	GT2	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_03181	GT2	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_03182	GT2	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_03302	AA3_2	public_SRR14722145_metawrap_bin.2	AA
NOSTOCSRR14722145_03342	GT2	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_03380	GT2	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_03381	GT41	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_03383	GT41	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_03421	GT26	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_03441	GT5	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_03472	GH57	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_03478	GT28	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_03544	GT83	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_03598	GH73	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_03612	GT1	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_03615	GT2	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_03616	GT1	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_03619	GT2	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_03671	GH104	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_03844	GT4	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_03891	GT2	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_04037	GT2	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_04037	GT2	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_04039	GH8	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_04076	GT4	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_04095	GH2	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_04098	GH43_32	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_04100	GH1	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_04176	GT2	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_04177	GT2	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_04178	GT2	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_04318	GH77	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_04411	GT4	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_04439	GH25	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_04486	GH100	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_04558	GT4	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_04813	GT51	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_04885	GH29	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_04995	GT2	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_05006	GT4	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_05384	GT4	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_05449	GH13_10	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_05450	GH13_26	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_05451	GH37	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_05516	GT21	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_05614	CE9	public_SRR14722145_metawrap_bin.2	CE
NOSTOCSRR14722145_05667	GH15	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_05723	GH57	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_05762	GT9	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_05840	GH133	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_05896	GT2	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_05902	GT4	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_06049	GT4	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_06050	GT2	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_06057	GH38	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_06161	GH38	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_06181	GH13_2	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_06209	GT4	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_06210	GT2	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_06253	CE4	public_SRR14722145_metawrap_bin.2	CE
NOSTOCSRR14722145_06354	GH13	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_06365	GT28	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_06421	GT4	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_06426	GT83	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_06462	GH116	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_06577	GH57	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_06616	GH23	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_06670	GT2	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_06758	GT2	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_06769	GH65	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_06840	GT4	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_06841	GT4	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_06868	GT4	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_06957	GH13_9	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_07012	GH38	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_07122	CE16	public_SRR14722145_metawrap_bin.2	CE
NOSTOCSRR14722145_07136	GT4	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_07250	GT2	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_07255	CBM2	public_SRR14722145_metawrap_bin.2	CB
NOSTOCSRR14722145_07255	GH5_1	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_07287	GT4	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722145_07359	CBM48	public_SRR14722145_metawrap_bin.2	CB
NOSTOCSRR14722145_07359	GH13_11	public_SRR14722145_metawrap_bin.2	GH
NOSTOCSRR14722145_07373	GT2	public_SRR14722145_metawrap_bin.2	GT
NOSTOCSRR14722161_00052	CE4	public_SRR14722161_metawrap_bin.1	CE
NOSTOCSRR14722161_00065	GH102	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_00184	GH104	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_00229	GH57	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_00234	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_00442	GH13_10	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_00443	GH13_26	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_00444	GH37	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_00476	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_00580	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_00589	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_00610	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_00611	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_00612	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_00624	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_00677	GH32	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_00700	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_00700	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_00702	GH8	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_00707	CBM2	public_SRR14722161_metawrap_bin.1	CB
NOSTOCSRR14722161_00707	GH5_1	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_00739	CE4	public_SRR14722161_metawrap_bin.1	CE
NOSTOCSRR14722161_00745	GT51	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_00958	GH133	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_00988	GH65	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_01127	GH13_20	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_01142	GH133	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_01263	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_01289	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_01292	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_01293	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_01294	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_01299	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_01330	CE9	public_SRR14722161_metawrap_bin.1	CE
NOSTOCSRR14722161_01372	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_01373	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_01425	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_01515	GH3	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_01537	CE4	public_SRR14722161_metawrap_bin.1	CE
NOSTOCSRR14722161_01593	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_01635	GH116	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_01781	GT83	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_01847	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_01848	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_01849	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_01855	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_01958	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_01959	GT26	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_02147	GH64	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_02149	GH19	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_02151	GH18	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_02172	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_02182	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_02329	GH100	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_02537	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_02545	GH13_11	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_02549	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_02638	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_02655	AA3_2	public_SRR14722161_metawrap_bin.1	AA
NOSTOCSRR14722161_02739	GT51	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_02799	GH102	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_02820	GT5	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_02845	GT1	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_02885	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_02885	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_02887	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_02892	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_03017	GT41	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_03024	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_03041	GT9	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_03069	GH57	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_03159	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_03198	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_03242	GT35	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_03350	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_03403	GT26	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_03450	GT1	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_03481	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_03567	GT51	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_03724	GH2	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_03726	GH43_32	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_03730	GH1	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_03747	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_03751	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_03755	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_03756	GT26	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_03758	GH10	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_03759	GH100	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_03854	GT19	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_03857	CE11	public_SRR14722161_metawrap_bin.1	CE
NOSTOCSRR14722161_03976	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_04234	AA3_2	public_SRR14722161_metawrap_bin.1	AA
NOSTOCSRR14722161_04331	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_04400	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_04429	GT26	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_04613	GH13_2	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_04646	GH25	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_04731	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_04759	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_05063	CE4	public_SRR14722161_metawrap_bin.1	CE
NOSTOCSRR14722161_05141	GT39	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_05239	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_05270	GH73	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_05363	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_05411	AA3_2	public_SRR14722161_metawrap_bin.1	AA
NOSTOCSRR14722161_05440	AA3_2	public_SRR14722161_metawrap_bin.1	AA
NOSTOCSRR14722161_05561	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_05562	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_05653	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_05679	GT51	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_05799	GT83	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_05970	AA3_2	public_SRR14722161_metawrap_bin.1	AA
NOSTOCSRR14722161_06247	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_06391	GH57	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_06401	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_06410	GT1	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_06779	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_06808	GT83	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_06921	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_06978	GT28	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_07024	CE16	public_SRR14722161_metawrap_bin.1	CE
NOSTOCSRR14722161_07034	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_07042	GH77	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_07077	GT4	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_07100	GH15	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_07148	GH65	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_07188	GH31	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_07260	GH29	public_SRR14722161_metawrap_bin.1	GH
NOSTOCSRR14722161_07372	GT2	public_SRR14722161_metawrap_bin.1	GT
NOSTOCSRR14722161_07381	GT9	public_SRR14722161_metawrap_bin.1	GT
CAHJWL01T1888_00045	GH32	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_00047	GH13_23	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_00075	GT2	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_00104	GH13_11	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_00115	GT2	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_00211	GH43_8	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_00219	GT51	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_00255	CBM41	private_T1888_metawrap_bin.6	CB
CAHJWL01T1888_00255	GH13_13	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_00318	GH54	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_00328	GH77	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_00336	GT19	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_00370	GH27	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_00389	GH27	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_00399	GH20	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_00400	CE9	private_T1888_metawrap_bin.6	CE
CAHJWL01T1888_00401	GH171	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_00405	PL38	private_T1888_metawrap_bin.6	PL
CAHJWL01T1888_00411	GH23	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_00419	GH1	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_00425	CBM66	private_T1888_metawrap_bin.6	CB
CAHJWL01T1888_00467	GT4	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_00468	GT4	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_00517	GT4	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_00543	GT26	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_00596	GH106	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_00597	CBM67	private_T1888_metawrap_bin.6	CB
CAHJWL01T1888_00597	GH78	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_00599	GH1	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_00605	GT9	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_00611	GT2	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_00612	GH8	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_00630	GH1	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_00631	GH5_36	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_00667	GH13_31	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_00668	GH38	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_00673	CBM66	private_T1888_metawrap_bin.6	CB
CAHJWL01T1888_00683	GH3	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_00764	GT4	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_00765	GT4	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_00767	GT4	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_00768	GT4	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_00777	GH2	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_00790	CE4	private_T1888_metawrap_bin.6	CE
CAHJWL01T1888_00790	GH18	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_00790	GT2	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_00992	CE14	private_T1888_metawrap_bin.6	CE
CAHJWL01T1888_01131	GH146	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_01189	GH42	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_01223	GT35	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_01258	GH1	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_01270	GH23	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_01286	GH31	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_01287	GH3	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_01291	GT84	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_01301	CBM67	private_T1888_metawrap_bin.6	CB
CAHJWL01T1888_01301	GH78	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_01322	GT26	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_01325	GT4	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_01340	GH3	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_01342	GT4	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_01502	GH33	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_01581	GH2	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_01583	GH36	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_01651	GH28	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_01667	GH15	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_01733	GH10	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_01753	GH13_23	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_01786	GH20	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_01789	GH2	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_01829	GT9	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_01833	GT4	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_01843	GH5_13	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_01850	GH51	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_01853	GH51	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_01906	GH38	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_01927	CE11	private_T1888_metawrap_bin.6	CE
CAHJWL01T1888_01930	GH55	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_01960	GH43_26	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_01963	GH5_7	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_01975	GH18	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_02013	GH39	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_02014	GH144	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_02043	GH2	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_02054	GH44	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_02087	GT2	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_02129	GH1	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_02138	GT4	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_02140	GH42	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_02191	GH146	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_02331	GH144	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_02345	GH31	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_02430	GH125	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_02432	GH5_1	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_02441	GT21	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_02443	GT83	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_02448	GH57	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_02461	GH31	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_02480	GH13_10	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_02481	GH13_26	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_02483	GH15	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_02484	GH13_3	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_02485	GH13_16	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_02498	GT83	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_02509	GT1	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_02671	GT4	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_02674	GT4	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_02757	GT21	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_02758	GT83	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_02759	GT83	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_02765	GH57	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_02823	GT4	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_02825	GH29	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_02861	GT51	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_02886	GH43_5	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_02890	GT2	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_03045	GT2	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_03142	GT9	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_03144	GT30	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_03157	GT28	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_03217	CBM2	private_T1888_metawrap_bin.6	CB
CAHJWL01T1888_03217	GH5_1	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_03242	GH39	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_03243	GH144	private_T1888_metawrap_bin.6	GH
CAHJWL01T1888_03284	GT4	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_03286	GT4	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_03287	GT4	private_T1888_metawrap_bin.6	GT
CAHJWL01T1888_03347	GT21	private_T1888_metawrap_bin.6	GT
